194153,GCF_003609715_1
194165,GCF_003609715_1
194148,GCF_003609715_1
194178,GCF_003609715_1
194149,GCF_003609715_1
194152,GCF_003609715_1
194166,GCF_003609715_1
194196,GCF_003609715_1
650670,GCF_003609715_1
